path,sentence
common_voice_sw_36364596.mp3,0
common_voice_sw_36373485.mp3,0
common_voice_sw_36373556.mp3,0
common_voice_sw_36373604.mp3,0
common_voice_sw_30617372.mp3,0
common_voice_sw_30627723.mp3,0
common_voice_sw_30658732.mp3,0
common_voice_sw_30658795.mp3,0
common_voice_sw_30621068.mp3,0
common_voice_sw_30621856.mp3,0
common_voice_sw_30659310.mp3,0
common_voice_sw_30659315.mp3,0
common_voice_sw_30659322.mp3,0
common_voice_sw_35250249.mp3,0
common_voice_sw_35256958.mp3,0
common_voice_sw_35257050.mp3,0
common_voice_sw_28259281.mp3,0
common_voice_sw_28262309.mp3,0
common_voice_sw_28262470.mp3,0
common_voice_sw_30628322.mp3,0
common_voice_sw_30628404.mp3,0
common_voice_sw_30630788.mp3,0
common_voice_sw_34991487.mp3,0
common_voice_sw_34992475.mp3,0
common_voice_sw_34994040.mp3,0
common_voice_sw_35269745.mp3,0
common_voice_sw_35269825.mp3,0
common_voice_sw_35270064.mp3,0
common_voice_sw_35270148.mp3,0
common_voice_sw_29880219.mp3,0
common_voice_sw_29880580.mp3,0
common_voice_sw_29880799.mp3,0
common_voice_sw_35374395.mp3,0
common_voice_sw_35375192.mp3,0
common_voice_sw_35376288.mp3,0
common_voice_sw_28259803.mp3,0
common_voice_sw_35187484.mp3,0
common_voice_sw_35251991.mp3,0
common_voice_sw_37088327.mp3,0
common_voice_sw_37092759.mp3,0
common_voice_sw_37092762.mp3,0
common_voice_sw_31292962.mp3,0
common_voice_sw_31293002.mp3,0
common_voice_sw_31293004.mp3,0
common_voice_sw_36045087.mp3,0
common_voice_sw_36045287.mp3,0
common_voice_sw_28581795.mp3,0
common_voice_sw_28584229.mp3,0
common_voice_sw_35643004.mp3,0
common_voice_sw_35643667.mp3,0
common_voice_sw_35646965.mp3,0
common_voice_sw_35154711.mp3,0
common_voice_sw_35155167.mp3,0
common_voice_sw_34995061.mp3,0
common_voice_sw_37221177.mp3,0
common_voice_sw_37221860.mp3,0
common_voice_sw_37225227.mp3,0
common_voice_sw_28257780.mp3,0
common_voice_sw_28258147.mp3,0
common_voice_sw_28261642.mp3,0
common_voice_sw_30342528.mp3,0
common_voice_sw_30342715.mp3,0
common_voice_sw_30342716.mp3,0
common_voice_sw_35109442.mp3,0
common_voice_sw_35157587.mp3,0
common_voice_sw_36039594.mp3,0
common_voice_sw_36365494.mp3,0
common_voice_sw_36390304.mp3,0
common_voice_sw_30666967.mp3,0
common_voice_sw_30667052.mp3,0
common_voice_sw_30667220.mp3,0
common_voice_sw_36251242.mp3,0
common_voice_sw_36251872.mp3,0
common_voice_sw_36253784.mp3,0
common_voice_sw_36256129.mp3,0
common_voice_sw_34994984.mp3,0
common_voice_sw_34995227.mp3,0
common_voice_sw_34995330.mp3,0
common_voice_sw_34995535.mp3,0
common_voice_sw_34995571.mp3,0
common_voice_sw_30621063.mp3,0
common_voice_sw_30621230.mp3,0
common_voice_sw_30621825.mp3,0
common_voice_sw_30658722.mp3,0
common_voice_sw_30659508.mp3,0
common_voice_sw_30659705.mp3,0
common_voice_sw_28876845.mp3,0
common_voice_sw_30598695.mp3,0
common_voice_sw_30598736.mp3,0
common_voice_sw_30628358.mp3,0
common_voice_sw_35164744.mp3,0
common_voice_sw_35166644.mp3,0
common_voice_sw_35682137.mp3,0
common_voice_sw_35682959.mp3,0
common_voice_sw_35168853.mp3,0
common_voice_sw_35169068.mp3,0
common_voice_sw_37087178.mp3,0
common_voice_sw_37090470.mp3,0
common_voice_sw_37090733.mp3,0
common_voice_sw_37093648.mp3,0
common_voice_sw_37095120.mp3,0
common_voice_sw_37097755.mp3,0
common_voice_sw_28669800.mp3,0
common_voice_sw_28260667.mp3,0
common_voice_sw_28261329.mp3,0
common_voice_sw_30658947.mp3,0
common_voice_sw_30659674.mp3,0
common_voice_sw_36364909.mp3,0
common_voice_sw_36366529.mp3,0
common_voice_sw_36379093.mp3,0
common_voice_sw_36379240.mp3,0
common_voice_sw_35128011.mp3,0
common_voice_sw_34920234.mp3,0
common_voice_sw_34742733.mp3,0
common_voice_sw_34817159.mp3,0
common_voice_sw_37214272.mp3,0
common_voice_sw_37221671.mp3,0
common_voice_sw_37225869.mp3,0
common_voice_sw_30719352.mp3,0
common_voice_sw_31428037.mp3,0
common_voice_sw_30719529.mp3,0
common_voice_sw_30719725.mp3,0
common_voice_sw_30719815.mp3,0
common_voice_sw_30719995.mp3,0
common_voice_sw_30720158.mp3,0
common_voice_sw_34992559.mp3,0
common_voice_sw_34994360.mp3,0
common_voice_sw_37091489.mp3,0
common_voice_sw_37092382.mp3,0
common_voice_sw_37221608.mp3,0
common_voice_sw_28581505.mp3,0
common_voice_sw_28581982.mp3,0
common_voice_sw_30342095.mp3,0
common_voice_sw_30660085.mp3,0
common_voice_sw_30660087.mp3,0
common_voice_sw_30717785.mp3,0
common_voice_sw_34992656.mp3,0
common_voice_sw_34993343.mp3,0
common_voice_sw_31290907.mp3,0
common_voice_sw_31291049.mp3,0
common_voice_sw_31291104.mp3,0
common_voice_sw_31291208.mp3,0
common_voice_sw_31292242.mp3,0
common_voice_sw_31298416.mp3,0
common_voice_sw_34990189.mp3,0
common_voice_sw_34990190.mp3,0
common_voice_sw_34991994.mp3,0
common_voice_sw_34993335.mp3,0
common_voice_sw_34993529.mp3,0
common_voice_sw_34994949.mp3,0
common_voice_sw_34995023.mp3,0
common_voice_sw_30630293.mp3,0
common_voice_sw_30635050.mp3,0
common_voice_sw_30574387.mp3,0
common_voice_sw_30667299.mp3,0
common_voice_sw_35168477.mp3,0
common_voice_sw_35169822.mp3,0
common_voice_sw_35170770.mp3,0
common_voice_sw_31255487.mp3,0
common_voice_sw_31256188.mp3,0
common_voice_sw_31263231.mp3,0
common_voice_sw_31263378.mp3,0
common_voice_sw_30719284.mp3,0
common_voice_sw_30719512.mp3,0
common_voice_sw_30720094.mp3,0
common_voice_sw_30727390.mp3,0
common_voice_sw_30727433.mp3,0
common_voice_sw_30727449.mp3,0
common_voice_sw_28258562.mp3,0
common_voice_sw_28260062.mp3,0
common_voice_sw_28260503.mp3,0
common_voice_sw_28260512.mp3,0
common_voice_sw_28260642.mp3,0
common_voice_sw_35164660.mp3,0
common_voice_sw_35165614.mp3,0
common_voice_sw_35166960.mp3,0
common_voice_sw_35167242.mp3,0
common_voice_sw_35167536.mp3,0
common_voice_sw_35168053.mp3,0
common_voice_sw_35044310.mp3,0
common_voice_sw_35222950.mp3,0
common_voice_sw_35267671.mp3,0
common_voice_sw_30620997.mp3,0
common_voice_sw_30621133.mp3,0
common_voice_sw_30621301.mp3,0
common_voice_sw_30621482.mp3,0
common_voice_sw_35167284.mp3,0
common_voice_sw_35169106.mp3,0
common_voice_sw_30575557.mp3,0
common_voice_sw_30575574.mp3,0
common_voice_sw_30584708.mp3,0
common_voice_sw_35647350.mp3,0
common_voice_sw_30712462.mp3,0
common_voice_sw_30712465.mp3,0
common_voice_sw_30712613.mp3,0
common_voice_sw_35686498.mp3,0
common_voice_sw_35687205.mp3,0
common_voice_sw_35688009.mp3,0
common_voice_sw_35689682.mp3,0
common_voice_sw_35690301.mp3,0
common_voice_sw_35691681.mp3,0
common_voice_sw_34189222.mp3,0
common_voice_sw_34190738.mp3,0
common_voice_sw_34190938.mp3,0
common_voice_sw_34191282.mp3,0
common_voice_sw_34191432.mp3,0
common_voice_sw_30384199.mp3,0
common_voice_sw_30384675.mp3,0
common_voice_sw_28262251.mp3,0
common_voice_sw_28262342.mp3,0
common_voice_sw_28262572.mp3,0
common_voice_sw_35164568.mp3,0
common_voice_sw_35166869.mp3,0
common_voice_sw_30628126.mp3,0
common_voice_sw_30628666.mp3,0
common_voice_sw_30629383.mp3,0
common_voice_sw_30629472.mp3,0
common_voice_sw_29812280.mp3,0
common_voice_sw_29812293.mp3,0
common_voice_sw_29812613.mp3,0
common_voice_sw_29844010.mp3,0
common_voice_sw_28258382.mp3,0
common_voice_sw_28261179.mp3,0
common_voice_sw_28261257.mp3,0
common_voice_sw_28259465.mp3,0
common_voice_sw_28259552.mp3,0
common_voice_sw_28262034.mp3,0
common_voice_sw_28262528.mp3,0
common_voice_sw_30658630.mp3,0
common_voice_sw_30659666.mp3,0
common_voice_sw_30659739.mp3,0
common_voice_sw_30659743.mp3,0
common_voice_sw_30659794.mp3,0
common_voice_sw_30659857.mp3,0
common_voice_sw_30659969.mp3,0
common_voice_sw_31427821.mp3,0
common_voice_sw_28259759.mp3,0
common_voice_sw_28259769.mp3,0
common_voice_sw_28260525.mp3,0
common_voice_sw_28262392.mp3,0
common_voice_sw_27798439.mp3,0
common_voice_sw_28118772.mp3,0
common_voice_sw_28118835.mp3,0
common_voice_sw_28119006.mp3,0
common_voice_sw_28136292.mp3,0
common_voice_sw_28245338.mp3,0
common_voice_sw_31159413.mp3,0
common_voice_sw_31255150.mp3,0
common_voice_sw_35642231.mp3,0
common_voice_sw_35642974.mp3,0
common_voice_sw_35643943.mp3,0
common_voice_sw_35646557.mp3,0
common_voice_sw_37083648.mp3,0
common_voice_sw_37084313.mp3,0
common_voice_sw_37094180.mp3,0
common_voice_sw_37098693.mp3,0
common_voice_sw_37275492.mp3,0
common_voice_sw_37085013.mp3,0
common_voice_sw_37092534.mp3,0
common_voice_sw_37093870.mp3,0
common_voice_sw_35168816.mp3,0
common_voice_sw_35169613.mp3,0
common_voice_sw_30620951.mp3,0
common_voice_sw_30621276.mp3,0
common_voice_sw_30621551.mp3,0
common_voice_sw_30621359.mp3,0
common_voice_sw_30621381.mp3,0
common_voice_sw_30621638.mp3,0
common_voice_sw_30621641.mp3,0
common_voice_sw_30621817.mp3,0
common_voice_sw_30342194.mp3,0
common_voice_sw_30396289.mp3,0
common_voice_sw_30396541.mp3,0
common_voice_sw_30444164.mp3,0
common_voice_sw_30628547.mp3,0
common_voice_sw_30629008.mp3,0
common_voice_sw_30629231.mp3,0
common_voice_sw_30630426.mp3,0
common_voice_sw_30631410.mp3,0
common_voice_sw_30631448.mp3,0
common_voice_sw_30615323.mp3,0
common_voice_sw_30618552.mp3,0
common_voice_sw_30618760.mp3,0
common_voice_sw_30618943.mp3,0
common_voice_sw_34597222.mp3,0
common_voice_sw_34597535.mp3,0
common_voice_sw_34597629.mp3,0
common_voice_sw_35163840.mp3,0
common_voice_sw_35164004.mp3,0
common_voice_sw_35165581.mp3,0
common_voice_sw_35166322.mp3,0
common_voice_sw_35181636.mp3,0
common_voice_sw_37085106.mp3,0
common_voice_sw_36004376.mp3,0
common_voice_sw_36007233.mp3,0
common_voice_sw_36007478.mp3,0
common_voice_sw_28874581.mp3,0
common_voice_sw_28874799.mp3,0
common_voice_sw_28883914.mp3,0
common_voice_sw_28893322.mp3,0
common_voice_sw_28926502.mp3,0
common_voice_sw_28926597.mp3,0
common_voice_sw_37085159.mp3,0
common_voice_sw_37092523.mp3,0
common_voice_sw_37099341.mp3,0
common_voice_sw_37099514.mp3,0
common_voice_sw_35639861.mp3,0
common_voice_sw_35642185.mp3,0
common_voice_sw_35642990.mp3,0
common_voice_sw_35643099.mp3,0
common_voice_sw_35643262.mp3,0
common_voice_sw_35645679.mp3,0
common_voice_sw_35646310.mp3,0
common_voice_sw_35646311.mp3,0
common_voice_sw_35647253.mp3,0
common_voice_sw_30658931.mp3,0
common_voice_sw_30659558.mp3,0
common_voice_sw_30659891.mp3,0
common_voice_sw_30574723.mp3,0
common_voice_sw_30574731.mp3,0
common_voice_sw_30574754.mp3,0
common_voice_sw_30574771.mp3,0
common_voice_sw_30574815.mp3,0
common_voice_sw_30574844.mp3,0
common_voice_sw_30574953.mp3,0
common_voice_sw_29817207.mp3,0
common_voice_sw_29817237.mp3,0
common_voice_sw_29817325.mp3,0
common_voice_sw_29827071.mp3,0
common_voice_sw_29827211.mp3,0
common_voice_sw_30628437.mp3,0
common_voice_sw_30629861.mp3,0
common_voice_sw_30629994.mp3,0
common_voice_sw_30631077.mp3,0
common_voice_sw_31291762.mp3,0
common_voice_sw_31291766.mp3,0
common_voice_sw_31291920.mp3,0
common_voice_sw_31291975.mp3,0
common_voice_sw_31292330.mp3,0
common_voice_sw_31300043.mp3,0
common_voice_sw_37089032.mp3,0
common_voice_sw_28584196.mp3,0
common_voice_sw_28608483.mp3,0
common_voice_sw_28721489.mp3,0
common_voice_sw_28721492.mp3,0
common_voice_sw_28733306.mp3,0
common_voice_sw_34391501.mp3,0
common_voice_sw_34392118.mp3,0
common_voice_sw_34392751.mp3,0
common_voice_sw_30621454.mp3,0
common_voice_sw_30621959.mp3,0
common_voice_sw_30585869.mp3,0
common_voice_sw_30586462.mp3,0
common_voice_sw_30586502.mp3,0
common_voice_sw_30586582.mp3,0
common_voice_sw_30594331.mp3,0
common_voice_sw_30627592.mp3,0
common_voice_sw_30627606.mp3,0
common_voice_sw_30627607.mp3,0
common_voice_sw_30627613.mp3,0
common_voice_sw_30627624.mp3,0
common_voice_sw_30628428.mp3,0
common_voice_sw_30629184.mp3,0
common_voice_sw_30631245.mp3,0
common_voice_sw_30628884.mp3,0
common_voice_sw_30629900.mp3,0
common_voice_sw_30636768.mp3,0
common_voice_sw_30636787.mp3,0
common_voice_sw_34390826.mp3,0
common_voice_sw_34391256.mp3,0
common_voice_sw_34391408.mp3,0
common_voice_sw_34392224.mp3,0
common_voice_sw_34985666.mp3,0
common_voice_sw_34985909.mp3,0
common_voice_sw_34986282.mp3,0
common_voice_sw_34986550.mp3,0
common_voice_sw_34986799.mp3,0
common_voice_sw_35026424.mp3,0
common_voice_sw_35026455.mp3,0
common_voice_sw_35026485.mp3,0
common_voice_sw_35026489.mp3,0
common_voice_sw_35026528.mp3,0
common_voice_sw_35026543.mp3,0
common_voice_sw_30629445.mp3,0
common_voice_sw_30637323.mp3,0
common_voice_sw_30637364.mp3,0
common_voice_sw_30637565.mp3,0
common_voice_sw_30637570.mp3,0
common_voice_sw_30637583.mp3,0
common_voice_sw_30580957.mp3,0
common_voice_sw_30588305.mp3,0
common_voice_sw_31458862.mp3,0
common_voice_sw_31458869.mp3,0
common_voice_sw_31459047.mp3,0
common_voice_sw_31459234.mp3,0
common_voice_sw_31466542.mp3,0
common_voice_sw_34892311.mp3,0
common_voice_sw_35374198.mp3,0
common_voice_sw_30635865.mp3,0
common_voice_sw_30644357.mp3,0
common_voice_sw_30650261.mp3,0
common_voice_sw_30678961.mp3,0
common_voice_sw_30629638.mp3,0
common_voice_sw_30631394.mp3,0
common_voice_sw_30634420.mp3,0
common_voice_sw_30642497.mp3,0
common_voice_sw_30644779.mp3,0
common_voice_sw_30647736.mp3,0
common_voice_sw_30676710.mp3,0
common_voice_sw_30659790.mp3,0
common_voice_sw_30718147.mp3,0
common_voice_sw_30718893.mp3,0
common_voice_sw_30719257.mp3,0
common_voice_sw_30719492.mp3,0
common_voice_sw_30659549.mp3,0
common_voice_sw_30659690.mp3,0
common_voice_sw_30718848.mp3,0
common_voice_sw_34190178.mp3,0
common_voice_sw_34190572.mp3,0
common_voice_sw_34190642.mp3,0
common_voice_sw_34190944.mp3,0
common_voice_sw_34191143.mp3,0
common_voice_sw_28722222.mp3,0
common_voice_sw_28722234.mp3,0
common_voice_sw_28734134.mp3,0
common_voice_sw_28813704.mp3,0
common_voice_sw_37085621.mp3,0
common_voice_sw_37085761.mp3,0
common_voice_sw_37088192.mp3,0
common_voice_sw_37090987.mp3,0
common_voice_sw_37091977.mp3,0
common_voice_sw_37094394.mp3,0
common_voice_sw_37094793.mp3,0
common_voice_sw_37097628.mp3,0
common_voice_sw_30627898.mp3,0
common_voice_sw_30628339.mp3,0
common_voice_sw_30631371.mp3,0
common_voice_sw_30632903.mp3,0
common_voice_sw_30990922.mp3,0
common_voice_sw_30990965.mp3,0
common_voice_sw_30718542.mp3,0
common_voice_sw_30718543.mp3,0
common_voice_sw_30719069.mp3,0
common_voice_sw_30719978.mp3,0
common_voice_sw_30720068.mp3,0
common_voice_sw_31464074.mp3,0
common_voice_sw_31464165.mp3,0
common_voice_sw_31465556.mp3,0
common_voice_sw_31465581.mp3,0
common_voice_sw_31465587.mp3,0
common_voice_sw_31465827.mp3,0
common_voice_sw_31818134.mp3,0
common_voice_sw_30615633.mp3,0
common_voice_sw_30618105.mp3,0
common_voice_sw_30618156.mp3,0
common_voice_sw_30618401.mp3,0
common_voice_sw_30618704.mp3,0
common_voice_sw_30618997.mp3,0
common_voice_sw_30619174.mp3,0
common_voice_sw_37090431.mp3,0
common_voice_sw_37091406.mp3,0
common_voice_sw_37092393.mp3,0
common_voice_sw_28696298.mp3,0
common_voice_sw_28714502.mp3,0
common_voice_sw_28714526.mp3,0
common_voice_sw_29235084.mp3,0
common_voice_sw_29238271.mp3,0
common_voice_sw_28676125.mp3,0
common_voice_sw_28758577.mp3,0
common_voice_sw_30627855.mp3,0
common_voice_sw_30627972.mp3,0
common_voice_sw_36472761.mp3,0
common_voice_sw_37086401.mp3,0
common_voice_sw_37093585.mp3,0
common_voice_sw_37093731.mp3,0
common_voice_sw_37096783.mp3,0
common_voice_sw_37094493.mp3,0
common_voice_sw_37221510.mp3,0
common_voice_sw_37223214.mp3,0
common_voice_sw_37225599.mp3,0
common_voice_sw_37225994.mp3,0
